year,province,cause,weather,deaths,seriousInjuries,minorInjuries,totalInjuries,severityScore,riskLevel
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ปทุมธานี","ไม่ให้สัญญาณชะลอ/เลี้ยว","มืดครึ้ม",0,0,2,2,2,Low
2025,"กรุงเทพมหานคร","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,0,0,0,Low
2025,"อุตรดิตถ์","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,0,Low
2025,"สุโขทัย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กำแพงเพชร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,2,0,2,6,Medium
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"นครนายก","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,2,Low
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"ราชบุรี","หลับใน","แจ่มใส",0,0,1,1,1,Low
2025,"พะเยา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"ลำปาง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"จันทบุรี","อุปกรณ์ยานพาหนะบกพร่อง","แจ่มใส",1,0,0,0,5,Medium
2025,"มหาสารคาม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"มหาสารคาม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"สกลนคร","เมาสุรา","แจ่มใส",1,0,0,0,5,Medium
2025,"สุพรรณบุรี","ใช้โทรศัพท์เคลื่อนที่ขณะขับรถ","แจ่มใส",0,0,0,0,0,Low
2025,"ขอนแก่น","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,1,0,1,8,Medium
2025,"พะเยา","ขับรถย้อนศร","แจ่มใส",0,1,0,1,3,Low
2025,"เพชรบุรี","เมาสุรา","แจ่มใส",0,0,1,1,1,Low
2025,"อ่างทอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"กาฬสินธุ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กระบี่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"อุดรธานี","หลับใน","แจ่มใส",0,0,1,1,1,Low
2025,"พังงา","ขับรถย้อนศร","แจ่มใส",0,0,1,1,1,Low
2025,"ชุมพร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ปทุมธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"เชียงใหม่","หลับใน","แจ่มใส",0,0,1,1,1,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สกลนคร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"อุบลราชธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,4,4,4,Medium
2025,"พะเยา","เมาสุรา","มีหมอก/ควัน/ฝุ่น",1,0,0,0,5,Medium
2025,"เชียงราย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สงขลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,2,0,2,6,Medium
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สิงห์บุรี","ไม่ให้สัญญาณชะลอ/เลี้ยว","แจ่มใส",0,0,1,1,1,Low
2025,"หนองบัวลำภู","ยางเสื่อมสภาพ/ยางแตก","มีหมอก/ควัน/ฝุ่น",0,0,1,1,1,Low
2025,"สกลนคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ภูเก็ต","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"พิจิตร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ภูเก็ต","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อำนาจเจริญ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"ราชบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สุรินทร์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"นครพนม","เมาสุรา","แจ่มใส",0,0,1,1,1,Low
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"มุกดาหาร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,2,Low
2025,"ปราจีนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"นครศรีธรรมราช","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,0,Low
2025,"พิษณุโลก","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ปทุมธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อยุธยา","ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร","แจ่มใส",0,0,1,1,1,Low
2025,"พัทลุง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ตรัง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"เพชรบูรณ์","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,2,Low
2025,"นครสวรรค์","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,1,1,2,4,Medium
2025,"สุพรรณบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,2,Low
2025,"นครราชสีมา","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,0,Low
2025,"สิงห์บุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,2,0,2,6,Medium
2025,"นครศรีธรรมราช","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",1,0,2,2,7,Medium
2025,"สระบุรี","หลับใน","แจ่มใส",0,0,0,0,0,Low
2025,"สระแก้ว","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"อุทัยธานี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,0,Low
2025,"ชลบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,2,Low
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"พิษณุโลก","ทางโค้งอันตราย","แจ่มใส",1,0,3,3,8,Medium
2025,"ฉะเชิงเทรา","ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร","แจ่มใส",0,0,1,1,1,Low
2025,"อุบลราชธานี","แซงรถอย่างผิดกฎหมาย","แจ่มใส",1,0,0,0,5,Medium
2025,"อุดรธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"นครศรีธรรมราช","ขับรถย้อนศร","แจ่มใส",0,0,2,2,2,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,6,6,6,Medium
2025,"นครสวรรค์","หลับใน","แจ่มใส",0,1,0,1,3,Low
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ลพบุรี","อุปกรณ์ยานพาหนะบกพร่อง","แจ่มใส",0,0,0,0,0,Low
2025,"เชียงราย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"อุดรธานี","หลับใน","แจ่มใส",0,0,1,1,1,Low
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ปทุมธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ชัยนาท","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ศรีสะเกษ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,1,1,6,Medium
2025,"ราชบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"กระบี่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,1,2,4,Medium
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สตูล","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,1,1,1,Low
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ราชบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อุดรธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ราชบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"แพร่","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"ลพบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,2,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ตรัง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ขอนแก่น","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",2,0,0,0,10,High
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ลพบุรี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,0,Low
2025,"มหาสารคาม","ทางโค้งอันตราย","แจ่มใส",0,0,0,0,0,Low
2025,"อุดรธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"บุรีรัมย์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"นครศรีธรรมราช","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,4,4,4,Medium
2025,"ศรีสะเกษ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"น่าน","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,3,3,3,Low
2025,"สิงห์บุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,1,2,4,Medium
2025,"แพร่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"ระนอง","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,3,3,3,Low
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"ราชบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,3,Low
2025,"สมุทรปราการ","เมาสุรา","แจ่มใส",0,0,1,1,1,Low
2025,"สงขลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"เพชรบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ปราจีนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สงขลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,4,4,4,Medium
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"เพชรบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"ภูเก็ต","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อุทัยธานี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,1,0,1,3,Low
2025,"อุดรธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สมุทรสงคราม","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,0,Low
2025,"ลำปาง","หลับใน","แจ่มใส",2,3,0,3,19,High
2025,"ปราจีนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,2,0,2,6,Medium
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"นครศรีธรรมราช","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"อ่างทอง","ขับรถคร่อมเส้นแบ่งทิศทาง","แจ่มใส",0,0,1,1,1,Low
2025,"ยะลา","ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร","แจ่มใส",0,0,1,1,1,Low
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,1,0,1,8,Medium
2025,"นครสวรรค์","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"นครพนม","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"อุดรธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ร้อยเอ็ด","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",2,0,4,4,14,High
2025,"มุกดาหาร","เมาสุรา","แจ่มใส",0,0,1,1,1,Low
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ภูเก็ต","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สกลนคร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",1,0,0,0,5,Medium
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"พังงา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ลพบุรี","ไม่ยอมให้รถที่มีสิทธิ์ไปก่อน","แจ่มใส",0,0,1,1,1,Low
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,1,1,6,Medium
2025,"อุดรธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อยุธยา","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"ลำพูน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"พะเยา","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,1,0,1,3,Low
2025,"ตาก","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ตาก","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"นครศรีธรรมราช","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"พะเยา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,2,0,2,6,Medium
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"นครปฐม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"กาฬสินธุ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,3,4,6,Medium
2025,"พัทลุง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ปทุมธานี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",1,0,0,0,5,Medium
2025,"พัทลุง","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"นครสวรรค์","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,0,Low
2025,"ร้อยเอ็ด","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,1,1,1,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"ตราด","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ราชบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ภูเก็ต","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"เชียงราย","ไม่ให้สัญญาณชะลอ/เลี้ยว","แจ่มใส",0,0,0,0,0,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"สุพรรณบุรี","รถเสียไม่แสดงเครื่องหมายหรือสัญญาณไฟที่กำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ลพบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,2,Low
2025,"นครนายก","ขับรถเร็วเกินอัตรากำหนด","มืดครึ้ม",1,0,0,0,5,Medium
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,6,6,6,Medium
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"นครปฐม","มีกองวัสดุ/สิ่งกีดขวาง","แจ่มใส",0,0,0,0,0,Low
2025,"ลพบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,4,4,4,Medium
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อุทัยธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,3,Low
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ปทุมธานี","แสงสว่างไม่เพียงพอ","แจ่มใส",0,1,0,1,3,Low
2025,"นครสวรรค์","ขับรถย้อนศร","แจ่มใส",2,0,0,0,10,High
2025,"อ่างทอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"หนองคาย","เมาสุรา","แจ่มใส",1,0,0,0,5,Medium
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อุทัยธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"นนทบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"มหาสารคาม","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,1,Low
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"พิจิตร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,2,0,2,6,Medium
2025,"ลำพูน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"หนองบัวลำภู","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"ปราจีนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"อำนาจเจริญ","หลับใน","แจ่มใส",0,1,0,1,3,Low
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สุพรรณบุรี","ความประมาท/เร่งรีบ (วิ่งตัดหน้า)","แจ่มใส",1,0,0,0,5,Medium
2025,"แพร่","ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร","แจ่มใส",0,0,1,1,1,Low
2025,"พิษณุโลก","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"ร้อยเอ็ด","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,3,Low
2025,"ภูเก็ต","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,1,0,1,8,Medium
2025,"ชลบุรี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,0,Low
2025,"ราชบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"แพร่","ความประมาท/เร่งรีบ (วิ่งตัดหน้า)","แจ่มใส",0,1,0,1,3,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ศรีสะเกษ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"สระบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"เพชรบุรี","ขับรถเร็วเกินอัตรากำหนด","มืดครึ้ม",0,1,0,1,3,Low
2025,"สตูล","เมาสุรา","แจ่มใส",0,0,1,1,1,Low
2025,"ขอนแก่น","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"กาฬสินธุ์","เมาสุรา","แจ่มใส",0,0,0,0,0,Low
2025,"พะเยา","เมาสุรา","แจ่มใส",0,0,1,1,1,Low
2025,"จันทบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,1,2,4,Medium
2025,"ปัตตานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"เชียงราย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,2,Low
2025,"สกลนคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สงขลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"สุโขทัย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"น่าน","เมาสุรา","แจ่มใส",0,0,1,1,1,Low
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"ตาก","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,5,Medium
2025,"แพร่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
2025,"สงขลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"อยุธยา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,3,Low
2025,"หนองบัวลำภู","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,1,Low
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,0,Low
